dataset_name,source_site,topic,place_name,osm_type,osm_id,name,access,operator,surface,playground_type,lat,lon,tag_count,tags_json
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,5838572886,,,,,,51.4798311,-0.0667548,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,5838572887,,,,,,51.4809202,-0.0665295,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,5846641277,,,,,,51.4801075,-0.0557792,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,5861200424,,,,,,51.4813386,-0.067876,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,5868259095,,,,,,51.4719734,-0.0815512,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,5868259096,,,,,,51.4719642,-0.0818436,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,5871332574,,,,,,51.4726768,-0.0829098,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,5907274360,,,,,,51.6036356,-0.0130183,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,5914455050,,,,,,51.3700965,0.0434561,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6066940995,,yes,Wandsworth,,,51.4640037,-0.2523521,5,"{""access"": ""yes"", ""leisure"": ""playground"", ""max_age"": ""8"", ""opening_hours"": ""09:00-dusk"", ""operator"": ""Wandsworth""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6329682566,Crayzee Barn,customers,,,,51.4328948,0.1398008,8,"{""access"": ""customers"", ""addr:city"": ""Sidcup"", ""addr:postcode"": ""DA14 5ET"", ""addr:street"": ""Water Lane"", ""fhrs:id"": ""329266"", ""leisure"": ""playground"", ""name"": ""Crayzee Barn"", ""source:addr"": ""FHRS Open Data""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6372629402,Vista Woods Park Playground,yes,City of London,woodchips,,43.0201836,-81.3190199,5,"{""access"": ""yes"", ""leisure"": ""playground"", ""name"": ""Vista Woods Park Playground"", ""operator"": ""City of London"", ""surface"": ""woodchips""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6476830030,,yes,,,,51.4800606,-0.0917997,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6501707720,,,,,,51.5246427,-0.1744865,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6566451007,,,,,,51.4900701,-0.0396127,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6566451008,,yes,,,,51.4914445,-0.0381133,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6571018305,,yes,,,,51.5116531,-0.0515427,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6582894685,Sindbads,,,,,51.4120062,-0.2332248,7,"{""fhrs:id"": ""585664"", ""leisure"": ""playground"", ""name"": ""Sindbads"", ""note"": ""Tag leisure=indoor_play is not widely used, so using mainstream tagging"", ""opening_hours"": ""Mo-Sa 09:00-18:00; Su 09:30-15:00"", ""phone"": ""+44 20 8947 7987"", ""website"": ""http://www.sindbads.co.uk/""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6802562302,,yes,,,,51.4660589,-0.2768553,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,6834471512,,yes,,,,51.51107,-0.0206722,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7120377647,,,,,,51.5583708,-0.3987058,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7257343594,,,,,,51.5241175,-0.2109285,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7295269083,Poplar Community Scooter Park,,,,,51.4023398,-0.2011415,2,"{""leisure"": ""playground"", ""name"": ""Poplar Community Scooter Park""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7367260034,,,,,,51.4801042,-0.2768041,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7368656958,,,,,,51.6007315,-0.0271735,2,"{""leisure"": ""playground"", ""source"": ""survey""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7368736439,,,,,,51.6019261,-0.0291207,2,"{""leisure"": ""playground"", ""source"": ""survey""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7379902913,,yes,,,,51.5936964,-0.3283822,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7558971697,,yes,,,,51.6018046,-0.333366,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7653807998,,yes,,,,51.3875439,-0.217613,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7741984418,,yes,,,,51.5874148,-0.3235348,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7799521353,,,,,,51.5527116,-0.1541422,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7822741997,Splash Zone,,,,,51.4887953,-0.2903464,2,"{""leisure"": ""playground"", ""name"": ""Splash Zone""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7835855591,,yes,,,,51.51094,0.1329792,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7841628523,Russell Nursery,,,,,51.5524613,-0.1625124,2,"{""leisure"": ""playground"", ""name"": ""Russell Nursery""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7857851261,,,,,,51.5171252,0.2044179,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,7911128502,Gambado,,,,,51.474187,-0.1835258,10,"{""addr:city"": ""London"", ""addr:housenumber"": ""7"", ""addr:postcode"": ""SW6 2PY"", ""addr:street"": ""Townmead Road"", ""alt_name"": ""Gambado Chelsea"", ""contact:phone"": ""+44 20 7384 1635"", ""contact:website"": ""https://www.gambado.com/locations/chelsea"", ""indoor"": ""yes"", ""leisure"": ""playground"", ""name"": ""Gambado""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8222245571,,yes,,,,51.4304705,0.0083561,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8329510065,,,,,,42.9746154,-81.2269364,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8331899225,,,,,,51.4367573,-0.1221491,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8483931387,,yes,,,,51.5015588,-0.1096488,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8553393302,,yes,,,,51.5289904,-0.00662,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8627065857,,private,,,,51.4979912,-0.3086969,2,"{""access"": ""private"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8629107745,,,,,,51.4318079,-0.182713,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8629667751,,customers,,,,51.4972377,-0.3121961,2,"{""access"": ""customers"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8640312515,Naseberry Court Play Area,,,,,51.6109469,-0.0038236,2,"{""leisure"": ""playground"", ""name"": ""Naseberry Court Play Area""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8693812115,,,,,,51.6090122,-0.0270791,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8718621587,,,,,,51.4345686,-0.187605,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8747137887,,,,,,51.5514473,-0.1942163,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8833972846,,,,,,51.5010101,-0.2524557,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8883436077,Small Playground,private,Wellington Mills Estate,,,51.4977434,-0.1108525,4,"{""access"": ""private"", ""leisure"": ""playground"", ""name"": ""Small Playground"", ""operator"": ""Wellington Mills Estate""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8883436078,Big Playground,private,Wellington Mills Estate,,,51.4977065,-0.1117279,4,"{""access"": ""private"", ""leisure"": ""playground"", ""name"": ""Big Playground"", ""operator"": ""Wellington Mills Estate""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8979004400,,yes,,,,51.5307161,-0.0076285,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,8999414959,,yes,,,,51.4646549,-0.3795617,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9018024597,,,,,,51.4311285,-0.0812119,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9032789682,,,,,,51.6086128,-0.0067844,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9042067141,Teletubby Land,private,,,,51.4935138,0.010823,3,"{""access"": ""private"", ""leisure"": ""playground"", ""name"": ""Teletubby Land""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9166265095,,yes,,,,51.5367834,-0.022689,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9173826866,,,,,,51.4944725,-0.2183961,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9204665733,Point pocket Park play area,,,,,51.4673294,-0.2154458,2,"{""leisure"": ""playground"", ""name"": ""Point pocket Park play area""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9349142948,,yes,,,,51.4089058,-0.3337006,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9423469062,,,,,,51.6015604,-0.0284371,2,"{""leisure"": ""playground"", ""source"": ""survey""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9428563165,,,,,,51.5456635,-0.2279441,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9442802885,,,,,,51.5895919,0.0012012,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9494983769,,private,,,,51.5332473,-0.1692296,2,"{""access"": ""private"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9524822925,,,,,,51.5124709,-0.0739563,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9590833015,,private,,,,51.5465808,-0.002595,2,"{""access"": ""private"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9590833016,,private,,,,51.5467401,-0.0027441,2,"{""access"": ""private"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9590918417,,private,,,,51.5469762,-0.0030432,2,"{""access"": ""private"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9643871660,,,,,,51.5252444,-0.4313301,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9657329033,,,,,,51.5878066,-0.0689076,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9893329788,,,,,,51.5821796,0.0007938,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9906218770,Jumping Pillow,customers,,,,51.4566388,-0.3978978,3,"{""access"": ""customers"", ""leisure"": ""playground"", ""name"": ""Jumping Pillow""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9906218771,Mining Village,customers,,,,51.456608,-0.3972765,3,"{""access"": ""customers"", ""leisure"": ""playground"", ""name"": ""Mining Village""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9906218772,Jumping Pillow,customers,,,,51.4566261,-0.3968864,3,"{""access"": ""customers"", ""leisure"": ""playground"", ""name"": ""Jumping Pillow""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9913358561,,yes,,,,51.3781117,0.0152068,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9955140840,,yes,,,,51.5164315,-0.0401579,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,9993520811,,,,,,51.5555324,-0.1973864,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10012367400,,customers,,,,51.5185532,-0.0560232,2,"{""access"": ""customers"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10142966075,,,,,,35.3335279,-93.2469811,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10143163717,,yes,,,,51.5291779,-0.0598353,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10186721888,,private,,,,51.4923865,0.0153031,3,"{""access"": ""private"", ""leisure"": ""playground"", ""playground:theme"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10202584230,,,,,,51.4999749,-0.2866527,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10294904195,Disney Playworld,,,,,51.5437929,-0.0087279,4,"{""check_date"": ""2025-02-18"", ""leisure"": ""playground"", ""level"": ""1"", ""name"": ""Disney Playworld""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10597022957,,,,,,51.5500792,-0.2391337,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10604066000,,,,,,51.4324298,-0.0195508,9,"{""check_date"": ""2023-08-26"", ""indoor_play"": ""soft_play"", ""leisure"": ""playground"", ""level"": ""0"", ""max_age"": ""8"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10657262331,Clarendon Play Area,yes,POD Management,woodchips,,51.5920585,-0.1119362,6,"{""access"": ""yes"", ""leisure"": ""playground"", ""name"": ""Clarendon Play Area"", ""opening_hours"": ""Mo-Su 09:00-18:00"", ""operator"": ""POD Management"", ""surface"": ""woodchips""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10699812947,,,,,,51.4096921,0.0942652,3,"{""informal"": ""yes"", ""leisure"": ""playground"", ""note"": ""Lines from trees to swing on""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10708191659,,,,,,51.4838022,-0.0911632,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10708191660,,,,,,51.4836144,-0.0910494,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10739673327,,,,,,43.0045917,-81.2168196,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10754526297,,,,,,51.5480428,-0.1164749,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10768915540,,,,,,43.0187979,-81.2459321,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10768920425,,,,,,43.0191535,-81.245997,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10864715697,,,,,,51.5533787,0.0700134,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,10891747741,,,,,,43.0197788,-81.1839439,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11083977221,,yes,,,,51.5026985,-0.1721619,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11164736553,Stamford Road Park Playground,yes,,paved,,51.583276,-0.0655496,7,"{""access"": ""yes"", ""dog"": ""no"", ""leisure"": ""playground"", ""max_age"": ""12"", ""min_age"": ""0"", ""name"": ""Stamford Road Park Playground"", ""surface"": ""paved""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11185865586,Flip Out Hounslow,,,,,51.4694424,-0.3618844,3,"{""indoor"": ""yes"", ""leisure"": ""playground"", ""name"": ""Flip Out Hounslow""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11398460506,,,,,,37.1192747,-84.091611,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11399366433,,,,,,37.1331536,-84.0865389,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11434865675,,yes,,,,51.506262,-0.3901359,2,"{""access"": ""yes"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11495736614,,,,,spinner_bowl,51.587474,0.0763656,2,"{""leisure"": ""playground"", ""playground"": ""spinner_bowl""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11772130104,,customers,,,,51.5041443,0.0475281,2,"{""access"": ""customers"", ""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11815943608,Scott Rose Foundation Playground & Musical Park,,,,,37.1201246,-84.0603479,2,"{""leisure"": ""playground"", ""name"": ""Scott Rose Foundation Playground & Musical Park""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11819804850,,,,,,37.1103883,-84.0759395,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,11819821175,,,,,,37.1202542,-84.0609364,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,12003386842,,residents,Homes For Haringey,,,51.5789424,-0.1075088,4,"{""access"": ""residents"", ""indoor"": ""no"", ""leisure"": ""playground"", ""operator"": ""Homes For Haringey""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,12057037917,,,,,,51.5515702,-0.1404914,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,12068878622,,,,,,51.5332339,0.0777747,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,12070432704,,,,,,51.536129,-0.2901587,1,"{""leisure"": ""playground""}"
london_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations across Greater London,London,node,12426008191,,,,,,51.5011128,0.0248579,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,node,9509383332,,,,,splash_pad,39.9442458,-75.1306947,2,"{""leisure"": ""playground"", ""playground"": ""splash_pad""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,29754061,,,,,,39.9338903,-75.0965661,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,30086371,,,,,,39.9488228,-75.0779288,2,"{""created_by"": ""Potlatch 0.10f"", ""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,30086373,,,,,,39.9485521,-75.0778593,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,31658217,,,,,,-34.0696126,150.6933153,2,"{""leisure"": ""playground"", ""source"": ""survey""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,35910270,,,,,,-34.0587192,150.6914294,2,"{""leisure"": ""playground"", ""source"": ""survey""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,35910274,,,,,,-34.0551824,150.6989071,2,"{""leisure"": ""playground"", ""source"": ""survey""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,35910321,,,,,,-34.0643466,150.6949201,2,"{""leisure"": ""playground"", ""source"": ""survey""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,35910324,,,,,,-34.0701208,150.6987903,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,37520168,,,,,,-34.0635727,150.6912856,2,"{""leisure"": ""playground"", ""source"": ""survey""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,38753356,,,,,,-34.059307,150.6953209,3,"{""layer"": ""-1"", ""leisure"": ""playground"", ""source"": ""survey""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,40664486,,,,,,-34.0557523,150.6928475,3,"{""layer"": ""-1"", ""leisure"": ""playground"", ""source"": ""survey""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,265133822,,,,,,39.9536815,-75.1217658,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,265133831,,,,,,39.9528231,-75.1177874,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,265133832,,,,,,39.9552498,-75.1246604,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,265133991,,,,,,39.9540155,-75.1181619,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,265451600,,,,,,39.9581341,-75.0909166,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,268570066,,,,,,39.6324734,-84.6490651,2,"{""leisure"": ""playground"", ""wheelchair"": ""limited""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,268573836,,,,,,39.6342919,-84.6428544,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,361768940,,,,,,39.9023244,-75.1034379,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,361774721,,,,,,39.9118823,-75.1087477,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,361969749,,,,,,39.9466364,-75.1170656,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,361976632,,,,,,39.9400513,-75.1169046,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,361985205,,,,,,39.9553357,-75.1149626,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362039746,,,,,,39.9211756,-75.1109706,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362046935,,,,,,39.9438576,-75.086633,1,"{""leisure"": ""playground""}"
camden_playgrounds_osm,Overpass API / OpenStreetMap,mapped playground locations in the London Borough of Camden,Camden,way,362047338,,,,,,39.9431961,-75.0926278,1,"{""leisure"": ""playground""}"
